# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# 
# COLUMN DESCRIPTIONS:
# 1  Q           (MSbar renormalization scale)
# 2  GFermi 10^5 (loopOrder = 0, tree-level)
# 3  GFermi 10^5 (loopOrder = 1, 1-loop)
# 4  GFermi 10^5 (loopOrder = 1.5, 1-loop plus 2-loop LO in QCD)
# 5  GFermi 10^5 (loopOrder = 2, full 2-loop)
# 6  GFermi/GFermi(experiment) (loopOrder = 0, tree-level)
# 7  GFermi/GFermi(experiment) (loopOrder = 1, 1-loop)
# 8  GFermi/GFermi(experiment) (loopOrder = 1.5, 1-loop plus 2-loop LO in QCD)
# 9  GFermi/GFermi(experiment) (loopOrder = 2, full 2-loop)
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 3.3 graphs columns 3, 4, and 5 as a function of column 1.
# 
164.0  1.161402004  1.166389095  1.166395843  1.166382538  0.995733207  1.000008912  1.000014697  1.000003291
165.0  1.161556969  1.166395271  1.166396018  1.166382034  0.995866067  1.000014207  1.000014848  1.000002859
166.0  1.161710844  1.166401549  1.166396126  1.166381552  0.995997993  1.000019590  1.000014940  1.000002445
167.0  1.161863643  1.166407928  1.166396167  1.166381089  0.996128995  1.000025059  1.000014975  1.000002049
168.0  1.162015379  1.166414406  1.166396143  1.166380647  0.996259087  1.000030613  1.000014955  1.000001670
169.0  1.162166067  1.166420979  1.166396057  1.166380226  0.996388280  1.000036248  1.000014881  1.000001308
170.0  1.162315720  1.166427646  1.166395908  1.166379823  0.996516586  1.000041964  1.000014754  1.000000963
171.0  1.162464351  1.166434404  1.166395700  1.166379441  0.996644015  1.000047758  1.000014575  1.000000635
172.0  1.162611973  1.166441252  1.166395433  1.166379078  0.996770580  1.000053629  1.000014346  1.000000324
173.0  1.162758599  1.166448187  1.166395109  1.166378733  0.996896290  1.000059575  1.000014068  1.000000029
174.0  1.162904241  1.166455207  1.166394729  1.166378408  0.997021157  1.000065593  1.000013742  0.999999750
175.0  1.163048911  1.166462309  1.166394294  1.166378101  0.997145191  1.000071683  1.000013370  0.999999487
176.0  1.163192623  1.166469493  1.166393807  1.166377813  0.997268402  1.000077842  1.000012952  0.999999239
177.0  1.163335386  1.166476756  1.166393268  1.166377542  0.997390801  1.000084069  1.000012490  0.999999007
178.0  1.163477213  1.166484097  1.166392678  1.166377290  0.997512397  1.000090362  1.000011984  0.999998791
179.0  1.163618116  1.166491513  1.166392039  1.166377055  0.997633201  1.000096721  1.000011437  0.999998590
180.0  1.163758105  1.166499002  1.166391353  1.166376838  0.997753221  1.000103142  1.000010848  0.999998403
181.0  1.163897192  1.166506564  1.166390619  1.166376638  0.997872468  1.000109625  1.000010219  0.999998232
182.0  1.164035387  1.166514196  1.166389839  1.166376454  0.997990950  1.000116168  1.000009550  0.999998075
183.0  1.164172701  1.166521896  1.166389015  1.166376288  0.998108677  1.000122770  1.000008844  0.999997932
184.0  1.164309144  1.166529664  1.166388147  1.166376138  0.998225657  1.000129429  1.000008100  0.999997804
185.0  1.164444727  1.166537496  1.166387237  1.166376005  0.998341899  1.000136145  1.000007319  0.999997690
186.0  1.164579459  1.166545393  1.166386285  1.166375888  0.998457413  1.000142915  1.000006503  0.999997589
187.0  1.164713351  1.166553352  1.166385293  1.166375787  0.998572206  1.000149739  1.000005652  0.999997503
188.0  1.164846413  1.166561372  1.166384261  1.166375702  0.998686287  1.000156615  1.000004768  0.999997430
189.0  1.164978653  1.166569452  1.166383191  1.166375632  0.998799664  1.000163542  1.000003850  0.999997370
190.0  1.165110082  1.166577589  1.166382083  1.166375578  0.998912345  1.000170518  1.000002900  0.999997323
191.0  1.165240708  1.166585783  1.166380938  1.166375539  0.999024338  1.000177544  1.000001919  0.999997290
192.0  1.165370541  1.166594033  1.166379757  1.166375515  0.999135650  1.000184617  1.000000906  0.999997270
193.0  1.165499590  1.166602336  1.166378542  1.166375506  0.999246291  1.000191736  0.999999864  0.999997262
194.0  1.165627863  1.166610693  1.166377292  1.166375512  0.999356266  1.000198900  0.999998793  0.999997267
195.0  1.165755369  1.166619100  1.166376009  1.166375532  0.999465584  1.000206108  0.999997693  0.999997284
196.0  1.165882116  1.166627558  1.166374693  1.166375567  0.999574252  1.000213360  0.999996565  0.999997314
197.0  1.166008114  1.166636066  1.166373346  1.166375616  0.999682276  1.000220654  0.999995410  0.999997356
198.0  1.166133369  1.166644621  1.166371968  1.166375678  0.999789665  1.000227988  0.999994228  0.999997409
199.0  1.166257892  1.166653222  1.166370559  1.166375755  0.999896424  1.000235363  0.999993021  0.999997475
200.0  1.166381688  1.166661870  1.166369121  1.166375845  1.000002562  1.000242777  0.999991788  0.999997552
201.0  1.166504767  1.166670562  1.166367655  1.166375949  1.000108084  1.000250229  0.999990530  0.999997641
202.0  1.166627135  1.166679297  1.166366160  1.166376066  1.000212997  1.000257719  0.999989249  0.999997742
203.0  1.166748801  1.166688075  1.166364637  1.166376196  1.000317308  1.000265244  0.999987943  0.999997853
204.0  1.166869772  1.166696895  1.166363088  1.166376339  1.000421023  1.000272806  0.999986615  0.999997976
205.0  1.166990056  1.166705754  1.166361513  1.166376495  1.000524148  1.000280402  0.999985265  0.999998110
206.0  1.167109659  1.166714654  1.166359912  1.166376664  1.000626691  1.000288031  0.999983892  0.999998255
207.0  1.167228589  1.166723591  1.166358287  1.166376846  1.000728656  1.000295694  0.999982498  0.999998410
208.0  1.167346852  1.166732566  1.166356637  1.166377040  1.000830050  1.000303389  0.999981084  0.999998576
209.0  1.167464457  1.166741578  1.166354963  1.166377246  1.000930879  1.000311115  0.999979649  0.999998753
210.0  1.167581409  1.166750626  1.166353266  1.166377464  1.001031148  1.000318872  0.999978194  0.999998940
211.0  1.167697716  1.166759708  1.166351547  1.166377694  1.001130864  1.000326659  0.999976720  0.999999138
212.0  1.167813383  1.166768824  1.166349806  1.166377936  1.001230032  1.000334475  0.999975227  0.999999345
213.0  1.167928418  1.166777974  1.166348043  1.166378190  1.001328658  1.000342319  0.999973716  0.999999563
214.0  1.168042827  1.166787156  1.166346259  1.166378455  1.001426747  1.000350191  0.999972187  0.999999790
215.0  1.168156616  1.166796369  1.166344455  1.166378732  1.001524304  1.000358090  0.999970640  1.000000028
216.0  1.168269792  1.166805613  1.166342631  1.166379020  1.001621336  1.000366016  0.999969076  1.000000275
217.0  1.168382360  1.166814887  1.166340787  1.166379319  1.001717847  1.000373967  0.999967496  1.000000531
218.0  1.168494327  1.166824190  1.166338925  1.166379630  1.001813842  1.000381943  0.999965899  1.000000797
219.0  1.168605699  1.166833522  1.166337044  1.166379951  1.001909328  1.000389944  0.999964286  1.000001073
220.0  1.168716481  1.166842881  1.166335145  1.166380283  1.002004307  1.000397968  0.999962658  1.000001357
221.0  1.168826680  1.166852268  1.166333228  1.166380626  1.002098787  1.000406015  0.999961014  1.000001651
222.0  1.168936301  1.166861680  1.166331294  1.166380979  1.002192770  1.000414085  0.999959356  1.000001954
223.0  1.169045349  1.166871119  1.166329343  1.166381342  1.002286264  1.000422177  0.999957684  1.000002265
224.0  1.169153831  1.166880582  1.166327376  1.166381716  1.002379271  1.000430291  0.999955998  1.000002586
225.0  1.169261751  1.166890070  1.166325394  1.166382100  1.002471797  1.000438425  0.999954297  1.000002915
226.0  1.169369116  1.166899581  1.166323395  1.166382495  1.002563847  1.000446580  0.999952584  1.000003253
227.0  1.169475930  1.166909116  1.166321382  1.166382899  1.002655424  1.000454754  0.999950858  1.000003600
228.0  1.169582199  1.166918672  1.166319353  1.166383312  1.002746534  1.000462948  0.999949119  1.000003955
229.0  1.169687928  1.166928251  1.166317311  1.166383736  1.002837181  1.000471160  0.999947367  1.000004318
230.0  1.169793122  1.166937851  1.166315254  1.166384169  1.002927370  1.000479391  0.999945604  1.000004689
231.0  1.169897786  1.166947472  1.166313183  1.166384612  1.003017104  1.000487639  0.999943829  1.000005069
232.0  1.170001924  1.166957113  1.166311100  1.166385064  1.003106388  1.000495905  0.999942043  1.000005456
233.0  1.170105543  1.166966773  1.166309003  1.166385526  1.003195226  1.000504187  0.999940245  1.000005852
234.0  1.170208647  1.166976452  1.166306894  1.166385996  1.003283622  1.000512485  0.999938437  1.000006255
235.0  1.170311240  1.166986150  1.166304772  1.166386476  1.003371581  1.000520800  0.999936618  1.000006667
236.0  1.170413327  1.166995866  1.166302639  1.166386964  1.003459106  1.000529130  0.999934788  1.000007086
237.0  1.170514913  1.167005599  1.166300493  1.166387462  1.003546201  1.000537475  0.999932949  1.000007512
238.0  1.170616003  1.167015349  1.166298337  1.166387968  1.003632870  1.000545834  0.999931100  1.000007946
