# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# Mh = 125.10000000 (pole mass)
# 
# COLUMN DESCRIPTIONS:
# 1  Q (MSbar renormalization scale)
# 2  lambda (tree-level)
# 3  lambda (1-loop)
# 4  lambda (1-loop plus 2-loop QCD)
# 5  lambda (2-loop)
# 6  lambda (2-loop plus leading 3-loop QCD)
# 7  lambda (2-loop plus leading 3-loop QCD and yt)
# 8  lambda/lambdarun (tree-level)
# 9  lambda/lambdarun (1-loop)
# 10 lambda/lambdarun (1-loop plus 2-loop QCD)
# 11 lambda/lambdarun (2-loop)
# 12 lambda/lambdarun (2-loop plus leading 3-loop QCD)
# 13 lambda/lambdarun (2-loop plus leading 3-loop QCD and yt)
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 4.2a graphs columns 3, 4, 5, and 7 as a function of column 1, and
# Figure 4.2b graphs columns 9, 10, 11, and 13 as a function of column 1.
# 
50.0  0.12480756  0.16373360  0.15336778  0.15343938  0.15407690  0.15442958  0.80733762  1.05913689  0.99208390  0.99254710  0.99667101  0.99895232
52.0  0.12494305  0.16212550  0.15254993  0.15254102  0.15303250  0.15338910  0.81365769  1.05579835  0.99344002  0.99338198  0.99658266  0.99890488
54.0  0.12507251  0.16061065  0.15175530  0.15167476  0.15204075  0.15239967  0.81976330  1.05269112  0.99465048  0.99412258  0.99652141  0.99887387
56.0  0.12519642  0.15918046  0.15098319  0.15083886  0.15109686  0.15145677  0.82566936  1.04979379  0.99573286  0.99478105  0.99648251  0.99885610
58.0  0.12531522  0.15782740  0.15023282  0.15003167  0.15019663  0.15055641  0.83138927  1.04708756  0.99670217  0.99536769  0.99646209  0.99884902
60.0  0.12542929  0.15654487  0.14950342  0.14925164  0.14933641  0.14969513  0.83693510  1.04455586  0.99757132  0.99589131  0.99645695  0.99885054
62.0  0.12553895  0.15532699  0.14879419  0.14849731  0.14851296  0.14886984  0.84231777  1.04218401  0.99835143  0.99635945  0.99646448  0.99885897
64.0  0.12564452  0.15416858  0.14810436  0.14776732  0.14772342  0.14807779  0.84754717  1.03995894  0.99905218  0.99677861  0.99648249  0.99887295
66.0  0.12574628  0.15306500  0.14743317  0.14706041  0.14696525  0.14731657  0.85263233  1.03786901  0.99968196  0.99715440  0.99650919  0.99889133
68.0  0.12584447  0.15201210  0.14677987  0.14637538  0.14623618  0.14658398  0.85758145  1.03590377  1.00024813  0.99749170  0.99654307  0.99891321
70.0  0.12593932  0.15100617  0.14614374  0.14571114  0.14553416  0.14587806  0.86240208  1.03405384  1.00075713  0.99779477  0.99658288  0.99893782
72.0  0.12603103  0.15004385  0.14552410  0.14506664  0.14485737  0.14519705  0.86710112  1.03231079  1.00121465  0.99806730  0.99662754  0.99896454
74.0  0.12611979  0.14912211  0.14492027  0.14444091  0.14420415  0.14453934  0.87168495  1.03066696  1.00162571  0.99831258  0.99667619  0.99899285
76.0  0.12620577  0.14823822  0.14433163  0.14383306  0.14357300  0.14390348  0.87615941  1.02911545  1.00199473  0.99853345  0.99672806  0.99902234
78.0  0.12628914  0.14738968  0.14375757  0.14324222  0.14296255  0.14328814  0.88052993  1.02764995  1.00232568  0.99873246  0.99678253  0.99905265
80.0  0.12637003  0.14657423  0.14319751  0.14266761  0.14237157  0.14269213  0.88480153  1.02626475  1.00262207  0.99891183  0.99683907  0.99908351
82.0  0.12644858  0.14578980  0.14265090  0.14210847  0.14179891  0.14211432  0.88897888  1.02495461  1.00288704  0.99907356  0.99689722  0.99911467
84.0  0.12652491  0.14503450  0.14211722  0.14156412  0.14124354  0.14155371  0.89306629  1.02371477  1.00312341  0.99921942  0.99695661  0.99914594
86.0  0.12659914  0.14430658  0.14159596  0.14103390  0.14070450  0.14100937  0.89706781  1.02254082  1.00333369  0.99935097  0.99701691  0.99917716
