# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# Higgs mass^2 parameter m2 = -8626.480863 = -(92.878850)^2;
# Tree-level Vacuum Energy Lambda = 123491489.451852 = (105.416661)^4;
# 
# COLUMN DESCRIPTIONS:
# 1  Q
# 2  Log[Q]
# 3  g3
# 4  g
# 5  gp
# 6  alpha3
# 7  alpha2
# 8  alpha1
# 9  1/alpha3
# 10 1/alpha2
# 11 1/alpha1
# 12  yt
# 13  yb
# 14  yc
# 15  ys
# 16  yd
# 17  yu
# 18  ytau
# 19  ymu
# 20  ye
# 21  lambda
# 22  sqrt(-m2)
# 23  v
# 24  Lambda
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 2.1a graphs columns 9, 10, and 11 as a function of column 2, and
# Figure 2.1b graphs columns 12, 13, 14, 15, 16, 17, 18, 19, and 20
# as a function of column 2.
# 
1.000000e+05	5.00000000  0.87197747  0.61642262  0.37215595  0.06050631  0.03023760  0.01836914  16.52720198  33.07141154  54.43913004  0.71439777  0.01092562  0.002476123746  0.000214161005  0.000010754098  0.000004922059  0.01026320  0.000604101082  0.000002867609  0.0482777660  98.81058083  236.34950118  130376488.27935288
1.778279e+05	5.25000000  0.85527061  0.61379577  0.37346230  0.05820995  0.02998043  0.01849833  17.17919351  33.35508751  54.05894558  0.70137193  0.01067033  0.002423936979  0.000209753298  0.000010532765  0.000004818321  0.01026978  0.000604484252  0.000002869428  0.0441035724  99.12343980  235.84356326  131073953.12108384
3.162278e+05	5.50000000  0.83949883  0.61120038  0.37478204  0.05608288  0.02972743  0.01862930  17.83075276  33.63896612  53.67889526  0.68901122  0.01042974  0.002374579281  0.000205586724  0.000010323541  0.000004720208  0.01027437  0.000604751353  0.000002870696  0.0402104493  99.41050948  235.38158114  131780301.36766899
5.623413e+05	5.75000000  0.82457752  0.60863594  0.37611543  0.05410696  0.02947850  0.01876209  18.48191138  33.92303282  53.29896895  0.67725577  0.01020246  0.002327791091  0.000201639139  0.000010125313  0.000004627202  0.01027713  0.000604910384  0.000002871451  0.0365744358  99.67349295  234.96007936  132494874.25622170
1.000000e+06	6.00000000  0.81043246  0.60610197  0.37746275  0.05226654  0.02923355  0.01889675  19.13269769  34.20727461  52.91915758  0.66605317  0.00998731  0.002283345525  0.000197891186  0.000009937110  0.000004538852  0.01027816  0.000604968529  0.000002871727  0.0331744853  99.91393875  234.57597401  133217043.80173508
1.778279e+06	6.25000000  0.79699822  0.60359795  0.37882426  0.05054810  0.02899250  0.01903332  19.78313711  34.49167985  52.53945304  0.65535729  0.00978321  0.002241043230  0.000194325862  0.000009758077  0.000004454763  0.01027759  0.000604932262  0.000002871555  0.0299920003  100.13326032  234.22651657  133946211.21344079
3.162278e+06	6.50000000  0.78421687  0.60112340  0.38020025  0.04893983  0.02875527  0.01917184  20.43325253  34.77623803  52.15984800  0.64512735  0.00958924  0.002200708205  0.000190928157  0.000009587462  0.000004374585  0.01027551  0.000604807441  0.000002870962  0.0270104568  100.33275231  233.90924755  134681805.44690817
5.623413e+06	6.75000000  0.77203691  0.59867780  0.38159100  0.04743143  0.02852177  0.01931235  21.08306465  35.06093969  51.78033587  0.63532713  0.00940458  0.002162184369  0.000187684759  0.000009424595  0.000004298007  0.01027201  0.000604599381  0.000002869974  0.0242150977  100.51360432  233.62195789  135423281.87053273
1.000000e+07	7.00000000  0.76041236  0.59626068  0.38299680  0.04601384  0.02829192  0.01945491  21.73259224  35.34577621  51.40091066  0.62592433  0.00922850  0.002125332732  0.000184583818  0.000009268881  0.000004224753  0.01026717  0.000604312920  0.000002868615  0.0215926816  100.67691262  233.36265653  136170121.02941468
1.778279e+07	7.25000000  0.74930205  0.59387154  0.38441795  0.04467905  0.02806565  0.01959955  22.38185240  35.63073977  51.02156691  0.61689004  0.00906035  0.002090029042  0.000181614741  0.000009119789  0.000004154576  0.01026108  0.000603952477  0.000002866904  0.0191312748  100.82369020  233.12954315  136921827.49300467
3.162278e+07	7.50000000  0.73866896  0.59150990  0.38585475  0.04342000  0.02784288  0.01974634  23.03086072  35.91582324  50.64229965  0.60819828  0.00889954  0.002056161816  0.000178768025  0.000008976841  0.000004087254  0.01025380  0.000603522094  0.000002864861  0.0168200785  100.95487533  232.92098497  137677928.77553014
5.623413e+07	7.75000000  0.72847971  0.58917529  0.38730750  0.04223039  0.02762353  0.01989531  23.67963146  36.20102006  50.26310432  0.59982563  0.00874554  0.002023630691  0.000176035117  0.000008839608  0.000004022588  0.01024539  0.000603025481  0.000002862503  0.0146492835  101.07133905  232.73549704  138437974.32028695
1.000000e+08	8.00000000  0.71870413  0.58686725  0.38877652  0.04110460  0.02740753  0.02004652  24.32817772  36.48632425  49.88397674  0.59175093  0.00859789  0.001992345020  0.000173408290  0.000008707702  0.000003960398  0.01023591  0.000602466049  0.000002859848  0.0126099489  101.17389167  232.57172530  139201534.54051627
1.778279e+08	8.25000000  0.70931483  0.58458531  0.39026213  0.04003762  0.02719480  0.02020002  24.97651153  36.77173028  49.50491307  0.58395496  0.00845615  0.001962222684  0.000170880548  0.000008580772  0.000003900521  0.01022542  0.000601846940  0.000002856909  0.0106938982  101.26328838  232.42843203  139968199.91088472
3.162278e+08	8.50000000  0.70028692  0.58232903  0.39176466  0.03902493  0.02698529  0.02035586  25.62464399  37.05723305  49.12590975  0.57642027  0.00831993  0.001933189082  0.000168445536  0.000008458498  0.000003842808  0.01021396  0.000601171055  0.000002853700  0.0088936316  101.34023429  232.30448326  140737580.10461944
5.623413e+08	8.75000000  0.69159768  0.58009795  0.39328445  0.03806249  0.02677890  0.02051410  26.27258534  37.34282786  48.74696350  0.56913091  0.00818889  0.001905176255  0.000166097465  0.000008340590  0.000003787123  0.01020158  0.000600441078  0.000002850235  0.0072022506  101.40538876  232.19883783  141509303.17217741
1.000000e+09	9.00000000  0.68322637  0.57789165  0.39482184  0.03714663  0.02657559  0.02067480  26.92034507  37.62851035  48.36807127  0.56207233  0.00806270  0.001878122139  0.000163831050  0.000008226782  0.000003733345  0.01018832  0.000599659493  0.000002846525  0.0056133936  101.45936929  232.11053790  142283014.75799212
1.778279e+09	9.25000000  0.67515399  0.57570970  0.39637720  0.03627403  0.02637529  0.02083801  27.56793198  37.91427645  47.98923022  0.55523116  0.00794106  0.001851969914  0.000161641451  0.000008116831  0.000003681359  0.01017422  0.000598828607  0.000002842581  0.0041211797  101.50275499  232.03870058  143058377.35237581
3.162278e+09	9.50000000  0.66736308  0.57355168  0.39795088  0.03544170  0.02617793  0.02100380  28.21535422  38.20012241  47.61043773  0.54859516  0.00782370  0.001826667447  0.000159524230  0.000008010515  0.000003631063  0.01015932  0.000597950560  0.000002838413  0.0027201602  101.53608963  231.98251062  143835069.57608753
5.623413e+09	9.75000000  0.65983760  0.57141718  0.39954326  0.03464689  0.02598344  0.02117223  28.86261941  38.48604471  47.23169132  0.54215303  0.00771038  0.001802166793  0.000157475307  0.000007907628  0.000003582360  0.01014365  0.000597027346  0.000002834031  0.0014052767  101.55988441  231.94121401  144612785.49542738
1.000000e+10	10.00000000  0.65256275  0.56930580  0.40115472  0.03388712  0.02579178  0.02134336  29.50973463  38.77204007  46.85298871  0.53589435  0.00760087  0.001778423772  0.000155490921  0.000007807982  0.000003535164  0.01012725  0.000596060821  0.000002829443  0.0001718238  101.57462042  231.91411228  145391233.96600203
1.778279e+10	10.25000000  0.64552487  0.56721714  0.40278566  0.03316012  0.02560288  0.02151726  30.15670650  39.05810542  46.47432773  0.52980951  0.00749496  0.001755397593  0.000153567601  0.000007711403  0.000003489392  0.01011014  0.000595052714  0.000002824657  -0.0009845832  101.58075086  231.90055744  146170138.00353827
3.162278e+10	10.50000000  0.63871131  0.56515082  0.40443648  0.03246380  0.02541668  0.02169399  30.80354120  39.34423789  46.09570637  0.52388957  0.00739245  0.001733050519  0.000151702137  0.000007617729  0.000003444970  0.01009234  0.000594004641  0.000002819682  -0.0020680368  101.57870306  231.89994752  146949234.18031109
5.623413e+10	10.75000000  0.63211038  0.56310647  0.40610760  0.03179626  0.02523313  0.02187364  31.45024452  39.63043477  45.71712271  0.51812628  0.00729317  0.001711347577  0.000149891554  0.000007526810  0.000003401829  0.01007390  0.000592918109  0.000002814524  -0.0030823630  101.56888028  231.91172260  147728272.04590835
1.000000e+11	11.00000000  0.62571118  0.56108370  0.40779944  0.03115573  0.02505218  0.02205627  32.09682190  39.91669354  45.33857498  0.51251195  0.00719694  0.001690256302  0.000148133093  0.000007438509  0.000003359903  0.01005482  0.000591794528  0.000002809191  -0.0040311431  101.55166342  231.93536123  148507013.57118191
1.778279e+11	11.25000000  0.61950362  0.55908216  0.40951245  0.03054062  0.02487376  0.02224196  32.74327843  40.20301181  44.96006147  0.50703942  0.00710361  0.001669746502  0.000146424184  0.000007352696  0.000003319134  0.01003514  0.000590635219  0.000002803688  -0.0049177343  101.52741244  231.97037727  149285232.61434112
3.162278e+11	11.50000000  0.61347829  0.55710150  0.41124708  0.02994943  0.02469783  0.02243079  33.38961891  40.48938733  44.58158060  0.50170202  0.00701305  0.001649790058  0.000144762440  0.000007269252  0.000003279464  0.01001487  0.000589441415  0.000002798021  -0.0057452875  101.49646784  232.01631700  150062714.40823241
5.623413e+11	11.75000000  0.60762641  0.55514137  0.41300379  0.02938079  0.02452434  0.02262283  34.03584784  40.77581797  44.20313085  0.49649351  0.00692510  0.001630360743  0.000143145631  0.000007188064  0.000003240842  0.00999403  0.000588214273  0.000002792196  -0.0065167627  101.45915180  232.07275657  150839255.06792210
1.000000e+12	12.00000000  0.60193980  0.55320142  0.41478308  0.02883343  0.02435324  0.02281818  34.68196947  41.06230174  43.82471079  0.49140809  0.00683966  0.001611434053  0.000141571676  0.000007109028  0.000003203220  0.00997265  0.000586954877  0.000002786218  -0.0072349444  101.41576946  232.13929969  151614661.11776129
1.778279e+12	12.25000000  0.59641078  0.55128133  0.41658542  0.02830617  0.02418448  0.02301691  35.32798781  41.34883674  43.44631907  0.48644028  0.00675659  0.001592987068  0.000140038627  0.000007032046  0.000003166551  0.00995073  0.000585664243  0.000002780091  -0.0079024537  101.36660986  232.21557555  152388749.03716389
3.162278e+12	12.50000000  0.59103218  0.54938077  0.41841133  0.02779793  0.02401801  0.02321912  35.97390665  41.63542117  43.06795438  0.48158498  0.00667580  0.001574998315  0.000138544662  0.000006957026  0.000003130792  0.00992830  0.000584343323  0.000002773821  -0.0085217606  101.31194701  232.30123688  153161344.82437339
5.623413e+12	12.75000000  0.58579730  0.54749941  0.42026133  0.02730768  0.02385379  0.02342490  36.61972956  41.92205332  42.68961549  0.47683738  0.00659718  0.001557447656  0.000137088071  0.000006883884  0.000003095905  0.00990537  0.000582993010  0.000002767411  -0.0090951944  101.25204074  232.39595833  153932283.57753253
1.000000e+13	13.00000000  0.58069982  0.54563696  0.42213598  0.02683450  0.02369178  0.02363435  37.26545992  42.20873159  42.31130124  0.47219296  0.00652063  0.001540316177  0.000135667250  0.000006812537  0.000003061851  0.00988195  0.000581614142  0.000002760866  -0.0096249532  101.18713755  232.49943482  154701409.09240301
1.778279e+13	13.25000000  0.57573381  0.54379310  0.42403581  0.02637750  0.02353193  0.02384756  37.91110093  42.49545442  41.93301050  0.46764748  0.00644607  0.001523586092  0.000134280690  0.000006742911  0.000003028595  0.00985806  0.000580207505  0.000002754188  -0.0101131132  101.11747137  232.61138020  155468573.47611224
3.162278e+13	13.50000000  0.57089370  0.54196753  0.42596142  0.02593586  0.02337420  0.02406464  38.55665564  42.78222037  41.55474220  0.46319692  0.00637340  0.001507240660  0.000132926972  0.000006674934  0.000002996103  0.00983372  0.000578773833  0.000002747383  -0.0105616363  101.04326429  232.73152594  156233636.77632971
5.623413e+13	13.75000000  0.56617425  0.54015997  0.42791338  0.02550882  0.02321854  0.02428570  39.20212691  43.06902803  41.17649530  0.45883751  0.00630256  0.001491264100  0.000131604757  0.000006608539  0.000002964345  0.00980892  0.000577313818  0.000002740452  -0.0109723776  100.96472721  232.85961996  156996466.62529939
1.000000e+14	14.00000000  0.56157051  0.53837012  0.42989232  0.02509567  0.02306492  0.02451084  39.84751749  43.35587607  40.79826883  0.45456567  0.00623346  0.001475641524  0.000130312784  0.000006543663  0.000002933290  0.00978369  0.000575828106  0.000002733400  -0.0113470922  100.88206045  232.99542557  157756937.89817555
1.778279e+14	14.25000000  0.55707782  0.53659771  0.43189887  0.02469573  0.02291331  0.02474019  40.49282998  43.64276324  40.42006183  0.45037804  0.00616603  0.001460358871  0.000129049863  0.000006480245  0.000002902911  0.00975803  0.000574317302  0.000002726228  -0.0116874413  100.79545434  233.13872048  158514932.38512922
3.162278e+14	14.50000000  0.55269176  0.53484245  0.43393368  0.02430839  0.02276365  0.02497386  41.13806683  43.92968832  40.04187340  0.44627140  0.00610020  0.001445402846  0.000127814867  0.000006418230  0.000002873181  0.00973195  0.000572781973  0.000002718940  -0.0119949978  100.70508974  233.28929594  159270338.47671051
5.623413e+14	14.75000000  0.54840818  0.53310409  0.43599743  0.02393305  0.02261591  0.02521197  41.78323040  44.21665014  39.66370266  0.44224274  0.00603592  0.001430760865  0.000126606733  0.000006357563  0.000002844076  0.00970546  0.000571222648  0.000002711538  -0.0122712519  100.61113854  233.44695588  160023050.86196911
1.000000e+15	15.00000000  0.54422313  0.53138235  0.43809081  0.02356916  0.02247007  0.02545465  42.42832292  44.50364762  39.28554877  0.43828919  0.00597313  0.001416421006  0.000125424452  0.000006298195  0.000002815571  0.00967858  0.000569639821  0.000002704025  -0.0125176156  100.51376415  233.61151620  160772970.23885134
1.778279e+15	15.25000000  0.54013289  0.52967699  0.44021455  0.02321621  0.02232607  0.02570204  43.07334653  44.79067967  38.90741090  0.43440801  0.00591176  0.001402371967  0.000124267069  0.000006240077  0.000002787644  0.00965130  0.000568033953  0.000002696402  -0.0127354274  100.41312188  233.78280409  161520003.03640742
3.162278e+15	15.50000000  0.53613392  0.52798774  0.44236939  0.02287371  0.02218390  0.02595428  43.71830326  45.07774529  38.52928826  0.43059661  0.00585176  0.001388603019  0.000123133676  0.000006183164  0.000002760274  0.00962364  0.000566405473  0.000002688671  -0.0129259563  100.30935942  233.96065735  162264061.14835723
5.623413e+15	15.75000000  0.53222286  0.52631436  0.44455610  0.02254121  0.02204350  0.02621151  44.36319504  45.36484349  38.15118009  0.42685254  0.00579309  0.001375103968  0.000122023415  0.000006127412  0.000002733441  0.00959561  0.000564754779  0.000002680836  -0.0130904058  100.20261715  234.14492387  163005061.67757710
1.000000e+16	16.00000000  0.52839653  0.52465662  0.44677548  0.02221826  0.02190486  0.02647388  45.00802372  45.65197335  37.77308564  0.42317344  0.00573569  0.001361865123  0.000120935466  0.000006072781  0.000002707124  0.00956720  0.000563082242  0.000002672896  -0.0132299173  100.09302854  234.33546107  163742926.69108345
1.778279e+16	16.25000000  0.52465192  0.52301426  0.44902835  0.02190447  0.02176793  0.02674154  45.65279106  45.93913395  37.39500420  0.41955708  0.00567951  0.001348877263  0.000119869052  0.000006019231  0.000002681307  0.00953842  0.000561388203  0.000002664855  -0.0133455736  99.98072047  234.53213544  164477582.98510263
3.162278e+16	16.50000000  0.52098614  0.52138706  0.45131558  0.02159944  0.02163270  0.02701466  46.29749876  46.22632444  37.01693506  0.41600132  0.00562452  0.001336131602  0.000118823433  0.000005966725  0.000002655971  0.00950929  0.000559672976  0.000002656713  -0.0134384020  99.86581356  234.73482205  165208961.85982897
5.623413e+16	16.75000000  0.51739646  0.51977480  0.45363805  0.02130282  0.02149911  0.02729341  46.94214843  46.51354398  36.63887753  0.41250414  0.00557068  0.001323619770  0.000117797905  0.000005915228  0.000002631100  0.00947980  0.000557936852  0.000002648472  -0.0135093769  99.74842244  234.94340419  165936998.90348536
1.000000e+17	17.00000000  0.51388027  0.51817724  0.45599668  0.02101426  0.02136716  0.02757797  47.58674160  46.80079177  36.26083096  0.40906358  0.00551793  0.001311333777  0.000116791795  0.000005864706  0.000002606678  0.00944995  0.000556180094  0.000002640133  -0.0135594230  99.62865604  235.15777295  166661633.78531320
1.778279e+17	17.25000000  0.51043511  0.51659417  0.45839242  0.02073343  0.02123680  0.02786851  48.23127975  47.08806702  35.88279467  0.40567780  0.00546625  0.001299265998  0.000115804462  0.000005815127  0.000002582689  0.00941977  0.000554402943  0.000002631697  -0.0135894173  99.50661786  235.37782692  167382810.05712999
3.162278e+17	17.50000000  0.50705860  0.51502538  0.46082626  0.02046004  0.02110802  0.02816523  48.87576429  47.37536899  35.50476804  0.40234500  0.00541561  0.001287409146  0.000114835294  0.000005766461  0.000002559120  0.00938924  0.000552605617  0.000002623165  -0.0136001917  99.38240618  235.60347183  168100474.96310464
5.623413e+17	17.75000000  0.50374848  0.51347065  0.46329922  0.02019378  0.02098077  0.02846833  49.52019658  47.66269696  35.12675044  0.39906350  0.00536595  0.001275756255  0.000113883707  0.000005718677  0.000002535956  0.00935837  0.000550788309  0.000002614538  -0.0135925350  99.25611434  235.83462031  168814579.25741160
1.000000e+18	18.00000000  0.50050261  0.51192979  0.46581237  0.01993438  0.02085504  0.02877802  50.16457790  47.95005024  34.74874126  0.39583165  0.00531726  0.001264300657  0.000112949142  0.000005671748  0.000002513185  0.00932716  0.000548951194  0.000002605818  -0.0135671954  99.12783090  236.07119159  169525077.02943621
1.778279e+18	18.25000000  0.49731894  0.51040258  0.46836682  0.01968159  0.02073079  0.02909451  50.80890950  48.23742813  34.37073988  0.39264789  0.00526950  0.001253035967  0.000112031064  0.000005625646  0.000002490793  0.00929562  0.000547094422  0.000002597004  -0.0135248818  98.99763991  236.31311126  170231925.53621379
3.162278e+18	18.50000000  0.49419548  0.50888883  0.47096370  0.01943514  0.02060801  0.02941804  51.45319257  48.52483000  33.99274572  0.38951073  0.00522265  0.001241956067  0.000111128963  0.000005580347  0.000002468768  0.00926374  0.000545218125  0.000002588097  -0.0134662659  98.86562103  236.56031107  170935085.04179588
5.623413e+18	18.75000000  0.49113037  0.50738835  0.47360422  0.01919481  0.02048666  0.02974884  52.09742824  48.81225520  33.61475819  0.38641871  0.00517666  0.001231055089  0.000110242347  0.000005535826  0.000002447099  0.00923154  0.000543322414  0.000002579098  -0.0133919840  98.73184976  236.81272874  171634518.66324688
1.000000e+19	19.00000000  0.48812181  0.50590095  0.47628961  0.01896036  0.02036672  0.03008715  52.74161761  49.09970312  33.23677670  0.38337045  0.00513152  0.001220327401  0.000109370747  0.000005492058  0.000002425775  0.00919901  0.000541407378  0.000002570008  -0.0133026382  98.59639757  237.07030776  172330192.22298396
