# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# Delta_hadronic^(5) alpha(MZ) = 0.027640
# 
# COLUMN DESCRIPTIONS:
# 1  Q (from SMDR_mcmc_EXPT down to 1 GeV)
# 2  alphaS
# 3  alpha
# 4  ms
# 5  md
# 6  mu
# 7  mmuon
# 8  melectron
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 2.2a graphs columns 2 and 3 as a function of column 1, and
# Figure 2.2b graphs columns 4, 5, 6, 7, and 8 as a function of column 1.
# 
0.969547  0.49351857  0.00745411  0.12582450  0.00631869  0.00292535  0.10458870  0.00049647
0.965919  0.49545194  0.00745391  0.12613355  0.00633421  0.00293255  0.10459009  0.00049648
0.962304  0.49740442  0.00745372  0.12644561  0.00634988  0.00293982  0.10459148  0.00049649
0.958703  0.49937635  0.00745352  0.12676072  0.00636571  0.00294716  0.10459288  0.00049649
0.955115  0.50136805  0.00745333  0.12707893  0.00638169  0.00295457  0.10459427  0.00049650
0.951541  0.50337987  0.00745313  0.12740030  0.00639782  0.00296206  0.10459566  0.00049651
0.947980  0.50541217  0.00745293  0.12772489  0.00641412  0.00296962  0.10459705  0.00049651
0.944433  0.50746529  0.00745274  0.12805276  0.00643059  0.00297726  0.10459845  0.00049652
0.940898  0.50953963  0.00745254  0.12838396  0.00644722  0.00298498  0.10459984  0.00049653
0.937377  0.51163555  0.00745234  0.12871856  0.00646402  0.00299277  0.10460123  0.00049653
0.933870  0.51375344  0.00745215  0.12905661  0.00648100  0.00300065  0.10460262  0.00049654
0.930375  0.51589371  0.00745195  0.12939820  0.00649815  0.00300860  0.10460402  0.00049655
0.926893  0.51805677  0.00745176  0.12974337  0.00651549  0.00301665  0.10460541  0.00049655
0.923425  0.52024304  0.00745156  0.13009221  0.00653301  0.00302477  0.10460680  0.00049656
0.919969  0.52245295  0.00745136  0.13044478  0.00655071  0.00303299  0.10460819  0.00049656
0.916526  0.52468695  0.00745116  0.13080115  0.00656861  0.00304129  0.10460959  0.00049657
0.913096  0.52694550  0.00745097  0.13116140  0.00658670  0.00304968  0.10461098  0.00049658
0.909679  0.52922907  0.00745077  0.13152561  0.00660499  0.00305816  0.10461237  0.00049658
0.906275  0.53153814  0.00745057  0.13189385  0.00662348  0.00306674  0.10461376  0.00049659
0.902884  0.53387321  0.00745038  0.13226621  0.00664218  0.00307542  0.10461516  0.00049660
0.899505  0.53623479  0.00745018  0.13264276  0.00666109  0.00308419  0.10461655  0.00049660
0.896139  0.53862341  0.00744998  0.13302360  0.00668022  0.00309306  0.10461794  0.00049661
0.892785  0.54103961  0.00744978  0.13340882  0.00669956  0.00310203  0.10461933  0.00049662
0.889444  0.54348395  0.00744959  0.13379850  0.00671913  0.00311111  0.10462073  0.00049662
0.886116  0.54595700  0.00744939  0.13419274  0.00673893  0.00312029  0.10462212  0.00049663
0.882800  0.54845935  0.00744919  0.13459163  0.00675896  0.00312959  0.10462351  0.00049664
0.879496  0.55099162  0.00744899  0.13499528  0.00677923  0.00313899  0.10462490  0.00049664
0.876205  0.55355443  0.00744879  0.13540379  0.00679975  0.00314850  0.10462629  0.00049665
0.872926  0.55614843  0.00744860  0.13581727  0.00682051  0.00315813  0.10462769  0.00049666
