# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# Higgs mass^2 parameter m2 = -8626.480863 = -(92.878850)^2;
# 
# COLUMN DESCRIPTIONS:
# 1  Q (MSbar renormalization scale)
# 2  v(0)   (loopOrder = 0,   tree-level)
# 3  v(1)   (loopOrder = 1,   1-loop)
# 4  v(2)   (loopOrder = 2,   2-loop)
# 5  v(2.5) (loopOrder = 2.5, includes leading 3-loop)
# 6  v(3)   (loopOrder = 3,   full 3-loop)
# 7  v(3.5) (loopOrder = 3.5, full 3-loop + QCD 4-loop)
# 8  v(0)/vrun
# 9  v(1)/vrun
# 10  v(2)/vrun
# 11  v(2.5)/vrun
# 12  v(3)/vrun
# 13  v(3.5)/vrun
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 3.2a graphs columns 3, 4, 5, 6, and 7 as a function of column 1, and
# Figure 3.2b graphs columns 10, 11, 12, and 13 as a function of column 1.
# 
140.0  256.36102284  248.68174780  247.48865655  247.22109445  247.26437185  247.17945849  1.03713417  1.00606689  1.00124012  1.00015767  1.00033276  0.99998923
142.0  256.71146448  248.65648747  247.45588123  247.18466061  247.22606518  247.13999949  1.03871835  1.00612591  1.00126796  1.00017054  1.00033807  0.99998983
144.0  257.05711604  248.63329791  247.42380636  247.14882576  247.18843672  247.10120836  1.04028086  1.00619063  1.00129596  1.00018314  1.00034344  0.99999044
146.0  257.39810921  248.61207656  247.39241553  247.11357374  247.15146644  247.06306510  1.04182229  1.00626071  1.00132412  1.00019550  1.00034887  0.99999106
148.0  257.73457030  248.59272697  247.36169268  247.07888904  247.11513519  247.02554951  1.04334322  1.00633584  1.00135246  1.00020763  1.00035436  0.99999170
150.0  258.06662052  248.57515832  247.33162207  247.04475676  247.07942429  246.98864238  1.04484419  1.00641574  1.00138099  1.00021955  1.00035991  0.99999235
152.0  258.39437626  248.55928506  247.30218831  247.01116254  247.04431455  246.95232557  1.04632572  1.00650013  1.00140972  1.00023126  1.00036551  0.99999301
154.0  258.71794936  248.54502653  247.27337637  246.97809261  247.00984246  246.91664817  1.04778833  1.00658876  1.00143867  1.00024279  1.00037138  0.99999395
156.0  259.03744732  248.53230663  247.24517158  246.94553368  246.97584390  246.88139045  1.04923250  1.00668138  1.00146783  1.00025415  1.00037692  0.99999433
158.0  259.35297352  248.52105349  247.21755960  246.91347297  246.94244391  246.84674320  1.05065870  1.00677777  1.00149721  1.00026534  1.00038270  0.99999501
160.0  259.66462746  248.51119923  247.19052647  246.88189814  246.90958582  246.81261954  1.05206738  1.00687771  1.00152682  1.00027637  1.00038855  0.99999568
162.0  259.97250492  248.50267965  247.16405856  246.85079732  246.87725156  246.77900436  1.05345897  1.00698101  1.00155666  1.00028727  1.00039446  0.99999635
164.0  260.27669815  248.49543403  247.13814257  246.82015905  246.84542894  246.74588519  1.05483389  1.00708748  1.00158673  1.00029803  1.00040044  0.99999701
166.0  260.57729605  248.48940486  247.11276557  246.78997225  246.81409834  246.71325033  1.05619254  1.00719694  1.00161703  1.00030866  1.00040645  0.99999769
168.0  260.87438432  248.48453768  247.08791494  246.76022626  246.78326459  246.68108010  1.05753530  1.00730921  1.00164757  1.00031918  1.00041257  0.99999834
170.0  261.16804565  248.48078088  247.06357840  246.73091075  246.75289802  246.64936687  1.05886256  1.00742415  1.00167834  1.00032959  1.00041874  0.99999899
172.0  261.45835978  248.47808550  247.03974399  246.70201575  246.72299302  246.61809837  1.06017468  1.00754160  1.00170934  1.00033990  1.00042496  0.99999963
174.0  261.74540372  248.47640508  247.01640004  246.67353163  246.69353497  246.58726896  1.06147199  1.00766142  1.00174057  1.00035012  1.00043124  1.00000029
176.0  262.02925183  248.47569550  246.99353524  246.64544906  246.66451998  246.55685620  1.06275485  1.00778348  1.00177204  1.00036025  1.00043760  1.00000093
178.0  262.30997596  248.47591487  246.97113853  246.61775903  246.63593277  246.52685549  1.06402357  1.00790764  1.00180373  1.00037029  1.00044401  1.00000156
180.0  262.58764553  248.47702336  246.94919917  246.59045280  246.60776084  246.49725635  1.06527846  1.00803380  1.00183565  1.00038027  1.00045048  1.00000218
182.0  262.86232769  248.47898308  246.92770670  246.56352193  246.57999881  246.46804877  1.06651984  1.00816183  1.00186779  1.00039017  1.00045702  1.00000280
184.0  263.13408737  248.48175801  246.90665095  246.53695823  246.55263372  246.43922033  1.06774800  1.00829163  1.00190015  1.00040001  1.00046362  1.00000341
186.0  263.40298740  248.48531384  246.88602200  246.51075377  246.52565633  246.41076519  1.06896321  1.00842310  1.00193273  1.00040979  1.00047027  1.00000400
188.0  263.66908860  248.48961790  246.86581022  246.48490086  246.49906413  246.38267367  1.07016576  1.00855615  1.00196552  1.00041951  1.00047700  1.00000460
190.0  263.93244985  248.49463905  246.84600623  246.45939205  246.47284248  246.35493788  1.07135591  1.00869067  1.00199853  1.00042918  1.00048378  1.00000518
192.0  264.19312821  248.50034764  246.82660089  246.43422011  246.44698318  246.32754716  1.07253391  1.00882658  1.00203174  1.00043881  1.00049062  1.00000575
194.0  264.45117893  248.50671536  246.80758532  246.40937803  246.42148049  246.30049598  1.07370003  1.00896381  1.00206516  1.00044839  1.00049753  1.00000632
196.0  264.70665560  248.51371522  246.78895087  246.38485900  246.39632406  246.27377975  1.07485450  1.00910227  1.00209877  1.00045794  1.00050449  1.00000690
198.0  264.95961014  248.52132144  246.77068912  246.36065643  246.37150709  246.24737617  1.07599756  1.00924188  1.00213259  1.00046745  1.00051151  1.00000742
200.0  265.21009294  248.52950943  246.75279187  246.33676388  246.34702493  246.22129577  1.07712943  1.00938259  1.00216659  1.00047693  1.00051860  1.00000796
202.0  265.45815288  248.53825567  246.73525116  246.31317514  246.32287100  246.19553053  1.07825034  1.00952431  1.00220078  1.00048637  1.00052576  1.00000852
204.0  265.70383738  248.54753771  246.71805922  246.28988415  246.29902807  246.17005261  1.07936050  1.00966699  1.00223516  1.00049580  1.00053294  1.00000901
206.0  265.94719249  248.55733407  246.70120848  246.26688503  246.27550170  246.14487891  1.08046012  1.00981057  1.00226971  1.00050519  1.00054020  1.00000952
208.0  266.18826293  248.56762424  246.68469160  246.24417206  246.25228062  246.11999407  1.08154940  1.00995499  1.00230445  1.00051457  1.00054752  1.00001002
210.0  266.42709214  248.57838853  246.66850141  246.22173966  246.22935867  246.09539350  1.08262853  1.01010019  1.00233935  1.00052393  1.00055489  1.00001052
212.0  266.66372230  248.58960817  246.65263092  246.19958246  246.20673126  246.07106941  1.08369772  1.01024612  1.00237442  1.00053327  1.00056232  1.00001101
214.0  266.89819443  248.60126515  246.63707335  246.17769518  246.18439194  246.04702069  1.08475714  1.01039274  1.00240965  1.00054260  1.00056982  1.00001150
216.0  267.13054841  248.61334222  246.62182208  246.15607270  246.16233527  246.02323665  1.08580698  1.01053999  1.00244505  1.00055191  1.00057737  1.00001197
218.0  267.36082300  248.62582288  246.60687064  246.13471005  246.14054796  245.99970605  1.08684740  1.01068783  1.00248060  1.00056122  1.00058495  1.00001241
220.0  267.58905592  248.63869130  246.59221280  246.11360236  246.11903621  245.97643652  1.08787859  1.01083622  1.00251630  1.00057051  1.00059261  1.00001287
222.0  267.81528385  248.65193230  246.57784241  246.09274492  246.09778818  245.95341680  1.08890071  1.01098511  1.00255214  1.00057980  1.00060031  1.00001331
224.0  268.03954249  248.66553133  246.56375352  246.07213314  246.07680181  245.93064341  1.08991391  1.01113447  1.00258813  1.00058909  1.00060807  1.00001375
226.0  268.26186660  248.67947444  246.54994033  246.05176252  246.05607134  245.90811122  1.09091836  1.01128426  1.00262426  1.00059837  1.00061589  1.00001419
228.0  268.48229002  248.69374823  246.53639718  246.03162870  246.03559214  245.88581679  1.09191421  1.01143445  1.00266053  1.00060764  1.00062376  1.00001463
230.0  268.70084569  248.70833985  246.52311854  246.01172744  246.01544853  245.86384491  1.09290161  1.01158500  1.00269693  1.00061692  1.00063205  1.00001543
232.0  268.91756572  248.72323695  246.51009905  245.99205457  245.99534875  245.84189799  1.09388070  1.01173587  1.00273345  1.00062619  1.00063959  1.00001540
234.0  269.13248138  248.73842770  246.49733347  245.97260606  245.97559363  245.82028460  1.09485162  1.01188704  1.00277010  1.00063547  1.00064762  1.00001581
236.0  269.34562313  248.75390069  246.48481668  245.95337796  245.95605427  245.79887511  1.09581452  1.01203848  1.00280687  1.00064475  1.00065563  1.00001616
238.0  269.55702070  248.76964497  246.47254372  245.93436645  245.93677138  245.77770593  1.09676953  1.01219017  1.00284376  1.00065403  1.00066381  1.00001661
240.0  269.76670305  248.78565006  246.46050972  245.91556775  245.91769881  245.75673381  1.09771677  1.01234206  1.00288075  1.00066331  1.00067198  1.00001700
