# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# 
# COLUMN DESCRIPTIONS:
# 1    Q
# 2    Mt tree
# 3    Mt 1-loop QCD
# 4    Mt 2-loop QCD
# 5    Mt 3-loop QCD
# 6    Mt 4-loop QCD
# 7    Mt     4-loop QCD + 1-loop nonQCD
# 8    Gammat 4-loop QCD + 1-loop nonQCD
# 9    Mt     4-loop QCD + 1-loop nonQCD + 2-loop mixed
# 10   Gammat 4-loop QCD + 1-loop nonQCD + 2-loop mixed
# 11   Mt     4-loop QCD + 1-loop nonQCD + 2-loop full
# 12   Gammat 4-loop QCD + 1-loop nonQCD + 2-loop full
# 
114.0	167.85501637	171.21840572	172.36475748	172.81013012	172.98012823	173.06402162	1.28540508	173.21727627	1.28693333	173.13119499	1.30922907
116.0	167.64422680	171.21691890	172.38330360	172.83174919	173.00378970	173.06272211	1.27883335	173.21296233	1.28829594	173.12911060	1.30876634
118.0	167.43782128	171.21449778	172.40133461	172.85292807	173.02697236	173.06160729	1.27241913	173.20871792	1.28957377	173.12705618	1.30827355
120.0	167.23563472	171.21120305	172.41886696	172.87368183	173.04969397	173.06066623	1.26615601	173.20454239	1.29077171	173.12503223	1.30775302
122.0	167.03751090	171.20709103	172.43591652	172.89402480	173.07197131	173.05988875	1.26003789	173.20043498	1.29189429	173.12303912	1.30720693
124.0	166.84330186	171.20221403	172.45249861	172.91397058	173.09382027	173.05926533	1.25405904	173.19639485	1.29294573	173.12107709	1.30663725
126.0	166.65286736	171.19662069	172.46862798	172.93353210	173.11525592	173.05878709	1.24821405	173.19242108	1.29392997	173.11914627	1.30604583
128.0	166.46607433	171.19035626	172.48431887	172.95272168	173.13629254	173.05844573	1.24249780	173.18851271	1.29485067	173.11724667	1.30543436
130.0	166.28279643	171.18346290	172.49958498	172.97155108	173.15694372	173.05823348	1.23690543	173.18466873	1.29571128	173.11537826	1.30480442
132.0	166.10291359	171.17597992	172.51443955	172.99003147	173.17722233	173.05814305	1.23143236	173.18088807	1.29651500	173.11354090	1.30415746
134.0	165.92631159	171.16794399	172.52889529	173.00817355	173.19714066	173.05816764	1.22607423	173.17716967	1.29726483	173.11173440	1.30349484
136.0	165.75288174	171.15938938	172.54296448	173.02598752	173.21671037	173.05830083	1.22082690	173.17351243	1.29796359	173.10995853	1.30281781
138.0	165.58252049	171.15034811	172.55665894	173.04348316	173.23594259	173.05853662	1.21568646	173.16991524	1.29861392	173.10821299	1.30212753
140.0	165.41512915	171.14085011	172.56999005	173.06066979	173.25484793	173.05886937	1.21064916	173.16637697	1.29921828	173.10649747	1.30142509
142.0	165.25061356	171.13092344	172.58296880	173.07755635	173.27343649	173.05929377	1.20571148	173.16289650	1.29977901	173.10481161	1.30071149
144.0	165.08888386	171.12059435	172.59560575	173.09415141	173.29171794	173.05980482	1.20087001	173.15947272	1.30029830	173.10315502	1.29998766
146.0	164.92985420	171.10988746	172.60791109	173.11046318	173.30970151	173.06039783	1.19612156	173.15610449	1.30077819	173.10152729	1.29925447
148.0	164.77344253	171.09882589	172.61989465	173.12649954	173.32739602	173.06106837	1.19146306	173.15279072	1.30122062	173.09992800	1.29851274
150.0	164.61957038	171.08743131	172.63156588	173.14226803	173.34480991	173.06181225	1.18689157	173.14953030	1.30162742	173.09835671	1.29776322
152.0	164.46816265	171.07572409	172.64293393	173.15777594	173.36195126	173.06262556	1.18240432	173.14632213	1.30200031	173.09681297	1.29700662
154.0	164.31914744	171.06372337	172.65400757	173.17303022	173.37882781	173.06350455	1.17799863	173.14316513	1.30234090	173.09529631	1.29624359
156.0	164.17245583	171.05144715	172.66479531	173.18803759	173.39544697	173.06444574	1.17367195	173.14005825	1.30265073	173.09380627	1.29547474
158.0	164.02802180	171.03891238	172.67530531	173.20280450	173.41181587	173.06544580	1.16942186	173.13700043	1.30293125	173.09234238	1.29470065
160.0	163.88578198	171.02613501	172.68554549	173.21733717	173.42794132	173.06650160	1.16524602	173.13399065	1.30318382	173.09090415	1.29392185
162.0	163.74567557	171.01313006	172.69552345	173.23164156	173.44382988	173.06761017	1.16114220	173.13102788	1.30340973	173.08949111	1.29313885
164.0	163.60764421	170.99991170	172.70524654	173.24572345	173.45948785	173.06876870	1.15710827	173.12811114	1.30361022	173.08810279	1.29235210
166.0	163.47163180	170.98649327	172.71472187	173.25958838	173.47492128	173.06997454	1.15314217	173.12523944	1.30378644	173.08673871	1.29156205
168.0	163.33758444	170.97288738	172.72395627	173.27324172	173.49013598	173.07122517	1.14924195	173.12241183	1.30393948	173.08539839	1.29076911
170.0	163.20545030	170.95910591	172.73295638	173.28668862	173.50513755	173.07251821	1.14540572	173.11962736	1.30407040	173.08408138	1.28997364
172.0	163.07517952	170.94516009	172.74172856	173.29993408	173.51993138	173.07385140	1.14163166	173.11688512	1.30418017	173.08278720	1.28917603
174.0	162.94672409	170.93106054	172.75027901	173.31298290	173.53452266	173.07522258	1.13791806	173.11418420	1.30426974	173.08151539	1.28837659
176.0	162.82003779	170.91681727	172.75861367	173.32583975	173.54891639	173.07662973	1.13426323	173.11152373	1.30433999	173.08026550	1.28757564
178.0	162.69507609	170.90243976	172.76673832	173.33850910	173.56311738	173.07807090	1.13066558	173.10890285	1.30439178	173.07903708	1.28677347
180.0	162.57179609	170.88793697	172.77465852	173.35099531	173.57713028	173.07954428	1.12712357	173.10632070	1.30442591	173.07782969	1.28597037
182.0	162.45015640	170.87331740	172.78237966	173.36330258	173.59095958	173.08104811	1.12363570	173.10377647	1.30444313	173.07664289	1.28516658
184.0	162.33011712	170.85858906	172.78990695	173.37543498	173.60460960	173.08258074	1.12020056	173.10126935	1.30444419	173.07547625	1.28436235
186.0	162.21163972	170.84375956	172.79724543	173.38739642	173.61808452	173.08414059	1.11681676	173.09879856	1.30442977	173.07432936	1.28355790
188.0	162.09468703	170.82883609	172.80439998	173.39919073	173.63138837	173.08572616	1.11348299	173.09636332	1.30440053	173.07320180	1.28275344
190.0	161.97922314	170.81382548	172.81137531	173.41082159	173.64452505	173.08733603	1.11019796	173.09396289	1.30435710	173.07209315	1.28194917
192.0	161.86521337	170.79873420	172.81817598	173.42229256	173.65749833	173.08896885	1.10696046	173.09159653	1.30430008	173.07100303	1.28114529
194.0	161.75262419	170.78356837	172.82480642	173.43360712	173.67031185	173.09062331	1.10376928	173.08926354	1.30423004	173.06993104	1.28034195
196.0	161.64142320	170.76833380	172.83127092	173.44476862	173.68296914	173.09229820	1.10062329	173.08696320	1.30414752	173.06887679	1.27953933
198.0	161.53157904	170.75303601	172.83757360	173.45578031	173.69547362	173.09399235	1.09752138	173.08469485	1.30405305	173.06783992	1.27873758
200.0	161.42306140	170.73768022	172.84371850	173.46664534	173.70782858	173.09570462	1.09446248	173.08245781	1.30394713	173.06682004	1.27793683
202.0	161.31584094	170.72227141	172.84970949	173.47736679	173.72003722	173.09743398	1.09144557	173.08025145	1.30383022	173.06581681	1.27713723
204.0	161.20988922	170.70681427	172.85555036	173.48794761	173.73210264	173.09917939	1.08846965	173.07807511	1.30370278	173.06482986	1.27633889
206.0	161.10517875	170.69131329	172.86124476	173.49839070	173.74402784	173.10093989	1.08553375	173.07592820	1.30356523	173.06385886	1.27554194
208.0	161.00168288	170.67577271	172.86679622	173.50869886	173.75581574	173.10271456	1.08263694	173.07381009	1.30341801	173.06290346	1.27474648
210.0	160.89937576	170.66019657	172.87220820	173.51887480	173.76746916	173.10450253	1.07977833	173.07172022	1.30326150	173.06196333	1.27395262
212.0	160.79823236	170.64458870	172.87748401	173.52892118	173.77899083	173.10630295	1.07695704	173.06965800	1.30309608	173.06103816	1.27316045
214.0	160.69822842	170.62895274	172.88262690	173.53884055	173.79038341	173.10811502	1.07417223	173.06762287	1.30292211	173.06012761	1.27237006
216.0	160.59934038	170.61329215	172.88764000	173.54863542	173.80164948	173.10993798	1.07142308	173.06561429	1.30273994	173.05923138	1.27158153
218.0	160.50154540	170.59761021	172.89252636	173.55830822	173.81279153	173.11177110	1.06870881	173.06363173	1.30254990	173.05834918	1.27079495
220.0	160.40482132	170.58191007	172.89728893	173.56786131	173.82381201	173.11361368	1.06602865	173.06167466	1.30235231	173.05748070	1.27001037
222.0	160.30914660	170.56619467	172.90193058	173.57729698	173.83471327	173.11546505	1.06338185	173.05974257	1.30214748	173.05662565	1.26922789
224.0	160.21450037	170.55046687	172.90645409	173.58661747	173.84549761	173.11732458	1.06076770	173.05783498	1.30193570	173.05578376	1.26844754
226.0	160.12086232	170.53472932	172.91086218	173.59582495	173.85616725	173.11919166	1.05818549	173.05595140	1.30171724	173.05495474	1.26766940
228.0	160.02821274	170.51898460	172.91515747	173.60492155	173.86672436	173.12106571	1.05563456	173.05409136	1.30149238	173.05413833	1.26689351
230.0	159.93653246	170.50323514	172.91934252	173.61390933	173.87717105	173.12294618	1.05311425	173.05225439	1.30126137	173.05333426	1.26611993
232.0	159.84580287	170.48748323	172.92341981	173.62279029	173.88750937	173.12483254	1.05062392	173.05044005	1.30102447	173.05254227	1.26534871
234.0	159.75600585	170.47173108	172.92739174	173.63156640	173.89774131	173.12672427	1.04816295	173.04864791	1.30078191	173.05176212	1.26457988
236.0	159.66712380	170.45598078	172.93126067	173.64023955	173.90786882	173.12862089	1.04573074	173.04687752	1.30053391	173.05099356	1.26381349
238.0	159.57913959	170.44023431	172.93502887	173.64881160	173.91789378	173.13052195	1.04332671	173.04512848	1.30028070	173.05023635	1.26304957
240.0	159.49203655	170.42449357	172.93869856	173.65728437	173.92781804	173.13242698	1.04095030	173.04340038	1.30002249	173.04949025	1.26228816
242.0	159.40579847	170.40876035	172.94227190	173.66565962	173.93764338	173.13433559	1.03860095	173.04169282	1.29975947	173.04875503	1.26152928
244.0	159.32040956	170.39303637	172.94575098	173.67393908	173.94737155	173.13624734	1.03627813	173.04000540	1.29949185	173.04803048	1.26077298
246.0	159.23585444	170.37732324	172.94913785	173.68212441	173.95700424	173.13816187	1.03398132	173.03833776	1.29921980	173.04731636	1.26001926
248.0	159.15211815	170.36162251	172.95243448	173.69021727	173.96654313	173.14007879	1.03171001	173.03668952	1.29894352	173.04661248	1.25926817
250.0	159.06918611	170.34593565	172.95564282	173.69821924	173.97598981	173.14199775	1.02946371	173.03506032	1.29866316	173.04591861	1.25851971
252.0	158.98704412	170.33026407	172.95876475	173.70613188	173.98534587	173.14391841	1.02724195	173.03344980	1.29837891	173.04523456	1.25777390
254.0	158.90567832	170.31460909	172.96180209	173.71395672	173.99461284	173.14584045	1.02504426	173.03185762	1.29809091	173.04456013	1.25703078
256.0	158.82507523	170.29897196	172.96475662	173.72169525	174.00379221	173.14776355	1.02287019	173.03028345	1.29779932	173.04389511	1.25629034
258.0	158.74522170	170.28335390	172.96763010	173.72934891	174.01288545	173.14968743	1.02071930	173.02872695	1.29750429	173.04323934	1.25555261
260.0	158.66610490	170.26775604	172.97042420	173.73691911	174.02189399	173.15161178	1.01859115	173.02718780	1.29720596	173.04259260	1.25481759
262.0	158.58771233	170.25217947	172.97314057	173.74440725	174.03081920	173.15353634	1.01648533	173.02566568	1.29690447	173.04195473	1.25408530
264.0	158.51003178	170.23662521	172.97578083	173.75181468	174.03966246	173.15546085	1.01440144	173.02416030	1.29659995	173.04132556	1.25335575
266.0	158.43305135	170.22109424	172.97834653	173.75914271	174.04842508	173.15738507	1.01233907	173.02267135	1.29629252	173.04070489	1.25262893
268.0	158.35675942	170.20558749	172.98083920	173.76639263	174.05710836	173.15930874	1.01029784	173.02119853	1.29598232	173.04009257	1.25190487
270.0	158.28114466	170.19010584	172.98326033	173.77356571	174.06571356	173.16123164	1.00827738	173.01974156	1.29566945	173.03948843	1.25118357
272.0	158.20619601	170.17465012	172.98561137	173.78066318	174.07424192	173.16315355	1.00627731	173.01830016	1.29535404	173.03889231	1.25046503
274.0	158.13190265	170.15922113	172.98789372	173.78768624	174.08269464	173.16507427	1.00429729	173.01687406	1.29503618	173.03830405	1.24974924
276.0	158.05825403	170.14381962	172.99010877	173.79463607	174.09107290	173.16699359	1.00233695	173.01546298	1.29471599	173.03772350	1.24903622
278.0	157.98523986	170.12844629	172.99225786	173.80151383	174.09937786	173.16891133	1.00039596	173.01406667	1.29439358	173.03715051	1.24832597
280.0	157.91285006	170.11310183	172.99434230	173.80832063	174.10761064	173.17082729	0.99847399	173.01268487	1.29406902	173.03658492	1.24761849
282.0	157.84107480	170.09778687	172.99636337	173.81505759	174.11577233	173.17274130	0.99657072	173.01131732	1.29374243	173.03602659	1.24691376
284.0	157.76990446	170.08250201	172.99832232	173.82172579	174.12386402	173.17465320	0.99468582	173.00996379	1.29341389	173.03547539	1.24621180
286.0	157.69932965	170.06724783	173.00022037	173.82832627	174.13188677	173.17656283	0.99281899	173.00862403	1.29308349	173.03493118	1.24551260
288.0	157.62934120	170.05202487	173.00205869	173.83486007	174.13984158	173.17847003	0.99096993	173.00729780	1.29275132	173.03439382	1.24481616
290.0	157.55993011	170.03683363	173.00383846	173.84132820	174.14772949	173.18037465	0.98913834	173.00598489	1.29241746	173.03386318	1.24412247
292.0	157.49108761	170.02167460	173.00556081	173.84773165	174.15555147	173.18227656	0.98732394	173.00468507	1.29208198	173.03333912	1.24343153
294.0	157.42280512	170.00654823	173.00722684	173.85407139	174.16330848	173.18417562	0.98552645	173.00339810	1.29174497	173.03282154	1.24274333
296.0	157.35507424	169.99145495	173.00883763	173.86034837	174.17100147	173.18607170	0.98374559	173.00212379	1.29140649	173.03231030	1.24205787
298.0	157.28788675	169.97639516	173.01039423	173.86656352	174.17863136	173.18796469	0.98198109	173.00086192	1.29106663	173.03180527	1.24137514
300.0	157.22123462	169.96136924	173.01189768	173.87271775	174.18619907	173.18985446	0.98023269	172.99961229	1.29072543	173.03130636	1.24069513
